hunger,lat,lon
7,26.288280,-81.787260
11,26.121546,-81.752510
13,26.067538,-81.720020
14,26.020283,-81.630940
20,26.183424,-81.706430
6,26.178500,-81.554950
8,26.256551,-81.718600
4,26.275676,-81.595860
5,26.348608,-81.831340
13,26.348523,-81.773910
76,26.035690,-81.467990
64,25.813786,-81.362910
63,25.856771,-81.384120
0,26.143260,-81.389124
47,25.726500,-81.201510
39,26.398248,-81.393250
8,25.940112,-81.713290
2,27.400627,-82.471040
5,27.434755,-82.402110
17,27.448369,-82.523240
19,27.485617,-82.582940
21,27.438719,-82.576460
23,27.486448,-82.535000
9,27.488866,-82.627370
12,27.455543,-82.633720
6,27.437698,-82.372125
8,27.469113,-82.687650
6,27.530644,-82.735940
13,27.499982,-82.712900
3,27.574128,-82.407010
14,27.549314,-82.559810
8,27.532098,-82.500900
10,26.974858,-82.366500
12,26.925265,-82.296930
4,27.396931,-82.644750
7,27.187829,-82.485390
11,27.267649,-82.516630
9,27.321313,-82.476480
7,27.285142,-82.473630
25,27.365622,-82.535560
8,27.365549,-82.486590
13,27.333014,-82.546130
18,27.336973,-82.515060
6,27.240571,-82.478360
10,27.310924,-82.521300
6,27.334580,-82.408940
5,27.272873,-82.416760
5,27.275225,-82.549340
9,27.407657,-82.529230
6,27.396045,-82.233490
30,27.201006,-81.871960
0,27.158612,-81.883240
10,27.136731,-82.452410
8,27.091783,-82.448460
12,27.072445,-82.160600
10,27.051075,-82.244170
21,27.048707,-82.127196
8,27.084640,-82.156884
8,27.098474,-82.414810
8,27.055013,-82.397300
14,29.054976,-82.042550
23,28.951380,-82.612130
19,28.872108,-82.596100
19,29.131665,-82.497260
19,29.060092,-82.351950
10,28.997155,-82.500530
11,28.994090,-82.453640
14,28.751024,-82.284490
13,28.932925,-82.394770
15,28.746912,-82.533310
23,28.797979,-82.591200
27,29.076640,-82.680220
15,28.829773,-82.290190
19,28.793722,-82.350210
21,28.865761,-82.359820
13,28.848776,-82.481080
22,28.932403,-82.476410
23,29.198704,-82.105560
14,29.171187,-82.103940
21,29.120287,-82.021330
13,29.003195,-82.189900
15,29.166186,-82.170270
30,29.212886,-82.153780
10,29.080910,-82.210040
19,29.235430,-82.110700
13,29.122950,-82.081600
13,29.124611,-82.322710
19,29.232873,-82.252200
10,28.921705,-82.078470
22,29.198564,-81.920950
11,28.991135,-82.026580
19,29.031155,-82.720100
16,28.566183,-82.380020
14,28.515890,-82.265760
16,28.478994,-82.453508
16,28.470236,-82.597410
16,28.516609,-82.613020
18,28.484316,-82.551810
10,28.475662,-82.501990
22,28.397791,-82.530840
12,28.555346,-82.536010
12,28.632101,-82.521810
6,28.233671,-82.454630
17,28.237582,-82.728180
20,28.248558,-82.698690
12,28.295714,-82.617820
7,28.209833,-82.669730
9,28.643141,-82.260510
16,28.372441,-82.666030
20,28.300730,-82.696980
16,28.348507,-82.619370
9,28.042799,-82.677370
20,28.429478,-82.663150
12,28.088443,-82.778340
9,28.076744,-82.761160
7,28.081325,-82.727510
6,28.099485,-82.695320
6,27.891809,-82.724763
14,28.149691,-82.753390
21,28.190181,-82.726960
18,28.190060,-82.757350
6,28.005639,-82.695110
9,28.025395,-82.775340
20,28.708139,-81.733070
10,28.545742,-81.748050
14,28.859765,-81.901840
4,28.543429,-81.524790
12,28.571677,-81.866490
13,28.711167,-81.779550
27,27.938975,-81.095100
27,28.301788,-81.421590
18,28.325715,-81.354080
13,28.308979,-81.375940
17,28.287883,-81.468620
11,28.326187,-81.588970
16,28.797245,-81.884660
19,28.583191,-81.890380
5,28.597126,-81.675790
22,28.178192,-81.487310
17,28.094144,-81.483950
5,28.555328,-81.631040
14,28.574628,-81.529460
3,28.735088,-81.910350
22,28.249340,-81.287490
10,28.271939,-81.196450
9,28.198441,-81.272460
12,28.160376,-81.000410
8,28.852564,-82.032100
8,28.495982,-81.536200
9,28.536794,-81.593440
14,28.857425,-81.784500
7,28.744182,-81.818590
13,27.431607,-80.491500
32,27.485272,-80.352430
37,27.448688,-80.362470
8,27.472857,-80.299010
38,27.448016,-80.336440
14,27.538310,-80.405260
13,27.291694,-80.296910
13,27.246754,-80.381450
25,27.049788,-80.480570
12,27.248445,-80.232770
20,27.391710,-80.875550
20,27.194400,-80.846440
19,27.410069,-80.363270
27,27.393097,-80.327900
13,27.312471,-80.349070
13,27.273272,-80.347270
10,27.341158,-80.397860
4,27.273586,-80.464470
6,27.163485,-80.312670
19,27.195291,-80.252250
7,27.195927,-80.211430
9,27.136003,-80.216860
7,33.606379,-86.502490
17,33.592585,-86.959690
15,33.451714,-87.239570
13,33.232422,-86.808710
22,32.903432,-85.926690
81,33.922162,-86.449262
12,33.355960,-86.277200
15,34.323715,-86.492780
22,34.292540,-86.635050
32,33.405559,-86.951410
12,33.346817,-86.952520
11,33.443039,-87.019300
25,34.111425,-86.533800
0,33.256886,-86.338572
22,33.952939,-87.028890
9,32.915182,-87.214880
3,33.041166,-86.951170
49,33.638150,-86.919560
5,33.107572,-86.749960
8,32.963486,-87.138670
6,33.317093,-86.662950
26,33.268471,-86.355820
19,32.834501,-86.643550
18,32.894351,-86.565040
17,33.963435,-86.595400
13,33.201789,-86.615840
69,33.593115,-86.408400
16,34.041061,-87.067710
11,33.506012,-86.315470
16,34.167893,-86.825060
12,34.139198,-86.924490
16,34.223732,-86.756200
28,33.559455,-86.929680
17,33.462541,-86.957360
14,33.731278,-87.036100
20,33.805216,-87.001920
24,33.476908,-86.916840
16,33.611297,-86.815180
37,34.011027,-86.748770
9,33.679330,-86.820600
18,33.089342,-86.046820
15,33.640865,-86.968850
18,34.043589,-86.806440
20,33.337092,-86.440850
10,33.922179,-86.760700
3,33.280625,-86.884110
19,34.198738,-86.598140
22,32.965120,-86.744050
26,34.303718,-86.583230
17,32.941708,-86.060980
9,33.771090,-86.806720
14,33.530698,-86.555060
10,33.605233,-86.120790
11,33.896526,-86.630560
7,34.120006,-87.050750
5,33.279946,-87.101480
0,33.681899,-86.482370
7,33.225377,-86.864430
20,33.114972,-86.873800
5,33.741370,-86.785430
8,33.665823,-86.871110
7,33.529224,-87.015460
42,33.640823,-86.775740
7,33.668341,-86.436410
14,33.944897,-86.458130
5,33.317471,-86.787260
21,33.606663,-86.289120
11,33.728568,-86.660520
6,33.487675,-86.973310
17,33.561597,-86.302850
21,33.640629,-87.115840
19,33.721107,-86.174920
9,33.827521,-86.607030
12,33.614465,-86.200670
9,32.869700,-86.282200
57,33.712204,-86.972030
28,33.080971,-86.538750
9,33.781133,-86.450520
6,33.397441,-86.542180
25,33.753474,-87.047560
31,33.252906,-86.205230
25,33.185782,-86.251050
16,33.137515,-86.334140
20,33.415449,-86.109080
16,32.907616,-86.718680
22,33.823416,-86.715370
7,33.623485,-86.585460
12,34.426844,-86.518410
12,33.477600,-86.512600
18,33.414831,-86.392500
19,34.256106,-86.921580
10,33.823430,-86.815690
8,33.016558,-86.339360
21,33.118259,-87.135480
8,33.241272,-86.506140
0,33.081040,-86.879328
18,33.195743,-87.162520
29,33.519055,-86.809700
35,33.519855,-86.835340
25,33.497055,-86.805700
31,33.568573,-86.721630
41,33.560652,-86.818970
29,33.494545,-86.881150
15,33.468306,-86.808140
15,33.546051,-86.669630
28,33.479306,-86.858780
34,33.542004,-86.748960
5,33.507637,-86.741610
16,33.558772,-86.891990
25,33.636102,-86.695060
10,33.420558,-86.784890
26,33.590003,-86.767080
41,33.506456,-86.895240
22,33.450267,-86.896500
27,33.524254,-86.773350
4,33.488355,-86.734020
24,33.517706,-86.931890
5,33.406409,-86.829500
25,33.454262,-86.922730
0,33.462856,-86.790389
37,33.509623,-86.799700
32,33.538504,-86.806020
13,33.609779,-86.655070
7,33.409582,-86.696840
7,33.437667,-86.745860
4,33.356981,-86.815770
11,33.544622,-86.929208
28,33.193818,-87.568430
27,33.217168,-87.494610
14,33.149246,-87.523030
8,33.271585,-87.506110
31,32.871514,-87.733260
26,33.095505,-88.186530
60,32.772835,-88.032100
13,33.276411,-87.305200
15,33.207547,-87.750540
24,33.254197,-88.168660
10,33.249332,-87.672170
17,33.170357,-87.398890
6,33.068806,-87.439740
12,33.274081,-87.802110
13,32.807280,-88.310690
20,32.716468,-88.152610
16,33.421827,-88.220130
34,32.931143,-87.938370
9,33.081289,-87.689880
56,32.811241,-88.164800
19,33.299935,-87.883680
12,33.012557,-87.797930
41,32.558949,-88.124850
11,33.260567,-87.589450
13,32.962981,-87.617170
5,33.388654,-87.579130
24,33.227736,-87.588190
10,32.915891,-88.257640
2,33.102981,-87.833820
23,33.399471,-88.020860
15,33.197284,-87.251560
20,33.828412,-87.276320
20,33.907546,-87.299570
19,33.883566,-87.212500
18,34.223057,-87.172320
14,34.059527,-87.183440
14,33.703682,-87.671550
37,34.247898,-87.721710
26,33.939291,-88.013670
15,33.641227,-87.929110
25,33.628719,-87.582510
19,34.043457,-87.759400
23,33.877980,-87.527280
26,33.754767,-87.165870
43,34.061266,-88.154620
16,34.146713,-87.393170
13,33.903299,-87.651940
18,33.681768,-87.830260
100,33.909001,-87.731860
25,33.972007,-87.903020
24,34.262751,-87.834410
20,34.225425,-87.611800
14,34.149717,-88.003840
8,34.341907,-87.946120
16,34.166780,-87.265260
7,33.586897,-87.976950
15,34.049426,-87.570650
15,33.581135,-88.108350
79,34.093409,-87.600815
27,33.971730,-87.457460
17,33.673236,-87.371690
13,33.701484,-87.271030
27,34.343017,-87.712770
24,34.448328,-88.120410
25,33.823683,-87.086990
7,34.428048,-87.806950
29,33.864591,-88.131170
33,33.807412,-87.446000
22,33.752857,-88.099600
10,34.369264,-88.067450
10,33.925454,-87.789490
25,34.595332,-86.987860
15,34.539072,-86.957320
10,34.944113,-87.249210
22,34.784028,-87.027670
9,34.808165,-86.896230
24,34.860179,-87.062310
9,34.774907,-87.030479
20,34.748498,-87.998600
26,34.665033,-87.309780
11,34.404908,-87.129150
13,34.930354,-86.980900
10,34.334972,-86.718470
12,34.340484,-86.891760
25,34.817537,-87.662530
11,34.898897,-87.773790
12,34.888897,-87.607310
9,34.442184,-86.940270
20,34.648768,-87.203940
9,34.904208,-87.507760
11,34.660322,-87.535770
12,34.967939,-87.117320
11,34.966009,-87.382620
0,34.625704,-86.878400
17,34.496476,-87.278020
14,34.476048,-87.488750
11,34.843309,-87.299370
30,34.519453,-87.780770
20,34.516472,-87.652650
25,34.759738,-87.693170
11,34.759947,-87.627050
13,34.481885,-86.752500
12,34.673730,-86.949860
12,34.642480,-87.411660
14,34.581591,-87.118840
17,34.700170,-87.714200
15,34.950648,-88.026030
11,34.972309,-86.813520
24,34.943871,-85.730770
4,34.720813,-86.489320
17,34.610055,-85.915530
19,34.929269,-86.207260
9,34.830058,-85.970480
15,34.500216,-86.278890
12,34.710942,-86.389950
6,34.815817,-86.760030
11,34.948321,-86.589880
64,34.815033,-86.272580
14,34.745259,-85.947290
14,34.520438,-86.619770
39,34.501178,-86.115160
9,34.630103,-86.801590
3,34.776638,-86.751640
7,34.715065,-86.739640
8,34.863236,-86.561370
16,34.541285,-86.398520
13,34.902137,-86.442720
3,34.624533,-86.470690
32,34.694662,-86.318160
18,34.695645,-85.804840
65,34.842944,-86.231490
19,34.712327,-86.083870
14,34.606124,-86.064640
23,34.546397,-85.982790
26,34.877531,-85.845280
12,34.902670,-86.713670
16,34.752369,-86.226340
13,34.550375,-86.705760
16,34.664895,-86.233630
11,34.728790,-86.573160
11,34.666041,-86.559290
8,34.603017,-86.542930
46,34.711291,-86.616910
13,34.748066,-86.683170
4,34.623075,-86.664700
21,34.776240,-86.613390
12,34.781080,-86.531630
38,34.739690,-86.624640
6,34.654126,-86.739870
0,34.733964,-86.522913
20,34.016747,-85.992820
23,33.996698,-85.924960
22,34.032097,-86.035300
12,33.942031,-85.939930
16,33.943964,-86.061540
3,33.906415,-86.026650
26,34.261878,-86.228350
27,34.313014,-86.192820
25,34.057496,-86.322250
23,33.825516,-86.242310
12,34.043263,-86.089040
18,34.155318,-86.132370
22,34.203621,-86.172800
17,34.921827,-85.637840
17,34.237989,-85.612770
14,34.141067,-85.604720
23,34.279268,-85.856340
30,34.297717,-86.036000
22,34.359766,-85.928250
16,34.788306,-85.676420
22,34.429472,-85.710780
10,34.460537,-85.767440
19,34.457657,-85.927720
12,33.987653,-86.255230
25,34.333048,-85.551720
25,34.361787,-86.009800
22,34.431683,-86.061690
13,34.350835,-86.304750
16,34.637589,-85.732740
20,34.831242,-85.615640
28,34.179277,-86.368820
11,34.717362,-85.653530
13,34.189256,-85.768160
25,34.557735,-85.575100
22,34.500878,-85.837630
18,33.911700,-86.244080
17,34.568380,-85.796460
22,34.585200,-85.651250
0,34.066644,-86.304380
20,32.439967,-86.688010
28,31.859531,-85.755580
18,32.652790,-86.714300
18,31.579451,-86.318800
23,31.678393,-85.824250
0,32.295289,-85.996530
20,31.843675,-85.432980
13,31.692576,-85.557870
22,32.496067,-86.330730
6,32.612619,-86.394970
12,32.697561,-86.016000
12,32.538878,-86.333580
3,32.776549,-86.047700
27,31.876168,-85.173620
16,31.474803,-86.376180
17,32.214818,-85.932810
23,31.847964,-86.864410
9,32.251957,-85.735890
22,31.984289,-86.570870
25,31.655458,-86.767370
32,31.637696,-86.135780
18,31.756986,-86.144890
16,31.985456,-86.157410
24,31.800700,-86.605910
0,31.260882,-86.444833
9,32.280320,-85.819790
42,32.182677,-86.668770
6,31.913456,-86.300830
14,31.860078,-86.446070
24,32.223810,-86.397980
28,32.025367,-86.341820
35,32.070433,-86.494370
29,31.776734,-85.589080
17,31.737407,-86.269460
17,32.682598,-86.474510
0,32.171705,-86.066610
31,32.011153,-85.468270
18,32.492335,-86.366920
6,32.318234,-86.095850
11,32.459435,-86.427460
18,32.488113,-86.529620
13,32.079550,-86.149110
16,31.708837,-86.386170
26,32.399994,-85.923700
16,32.553036,-85.913600
18,31.780847,-85.992000
3,32.691057,-86.294290
31,31.852825,-85.923140
0,31.816474,-85.964713
24,32.427987,-85.695420
16,32.419862,-85.716990
30,32.145437,-85.709980
11,32.759543,-86.511110
15,32.592889,-86.219020
6,32.505741,-86.156440
37,32.377509,-86.310680
26,32.302340,-86.305040
16,32.354888,-86.271610
30,32.378138,-86.279050
38,32.353188,-86.360370
10,32.386088,-86.245110
32,32.426372,-86.270070
18,32.338989,-86.273160
0,32.374287,-86.345719
1,32.359588,-86.344340
5,32.404754,-86.249630
24,32.313240,-86.236720
13,32.373714,-86.164430
31,33.658803,-85.851780
11,33.591301,-85.835710
8,33.711314,-85.785270
20,33.719701,-85.831660
14,33.651673,-85.758950
8,33.766057,-85.889690
24,33.243964,-85.845030
11,33.185338,-85.725480
11,33.032076,-85.699620
25,33.473789,-85.714090
20,33.593189,-85.995510
26,33.761052,-85.452270
30,33.469709,-85.361390
21,33.613541,-85.554570
17,33.824496,-85.770370
14,33.328958,-85.720730
0,33.200704,-85.941590
15,33.511790,-85.947560
7,33.740158,-85.378130
15,33.799330,-86.028600
19,33.948018,-85.614910
9,33.535491,-85.363120
18,33.159848,-85.368650
17,33.142612,-85.574180
10,33.754308,-85.819910
23,33.338853,-85.509000
7,33.862349,-85.895120
18,33.366136,-85.365010
21,31.180076,-85.404500
21,31.249042,-85.406050
10,31.214832,-85.474020
19,31.599256,-85.209400
17,31.589226,-85.690970
14,31.178688,-85.242900
0,31.174249,-85.795620
15,31.013308,-85.757420
9,31.172641,-85.864820
22,31.645125,-85.378120
27,31.167820,-85.949170
20,31.312599,-85.144560
20,31.051843,-85.315610
21,31.202473,-85.301373
22,31.284499,-85.721110
20,31.428389,-86.072710
14,31.325790,-85.841170
28,31.043454,-85.879410
22,31.087556,-85.131160
24,31.096994,-85.700100
8,31.381263,-85.314900
18,31.567171,-85.931020
22,31.319083,-85.487180
17,31.406536,-85.917500
12,31.262955,-85.607890
12,31.453069,-85.362410
20,31.447119,-85.629080
13,31.352676,-85.705090
18,31.141962,-85.156750
18,31.312010,-85.547220
11,31.521510,-85.114600
13,31.569287,-85.485810
19,31.096836,-85.544030
21,31.243717,-85.276810
30,31.461019,-86.962710
15,31.279043,-86.486990
41,31.737883,-87.174420
22,31.129008,-87.101730
17,31.291038,-87.031090
48,31.874887,-87.431100
2,31.756797,-87.645000
23,31.429472,-87.339329
26,31.023139,-87.239570
20,31.042071,-86.343470
44,31.638570,-87.467720
32,31.429994,-87.416310
35,31.786539,-87.726880
22,31.704736,-87.777730
13,31.203287,-86.151690
0,31.466945,-87.044687
16,31.011435,-86.350650
17,31.546680,-86.773550
33,31.509039,-87.324160
23,31.280048,-86.254840
89,31.514262,-87.504010
29,31.612646,-87.248860
46,31.306814,-87.203270
15,31.416059,-86.613970
26,31.410205,-87.224740
42,31.356774,-86.548790
28,31.091359,-86.047820
22,31.320897,-87.596070
33,31.821448,-87.343130
21,31.614138,-87.633730
17,31.031830,-86.702070
21,31.090528,-87.497150
11,30.930065,-88.001030
15,30.875697,-87.765920
35,30.401384,-88.246710
24,30.312316,-87.734680
69,31.161966,-87.995880
15,31.463383,-88.267810
12,30.965694,-88.186970
16,31.075300,-88.263300
19,30.383724,-88.184660
29,31.790834,-88.069330
16,30.886317,-88.028060
9,30.620594,-87.883120
4,30.684873,-87.897230
1,30.250825,-88.118190
52,31.309194,-88.260360
21,30.377657,-87.561590
9,30.512458,-87.885590
13,30.396876,-87.696160
27,31.646087,-88.141880
20,31.375241,-88.415570
49,31.453836,-87.643730
21,30.487783,-88.327220
13,30.262276,-87.727840
12,31.216132,-87.461537
24,30.479171,-88.237930
31,31.508231,-87.883460
17,31.495691,-87.962600
9,30.393983,-87.456640
5,31.242801,-87.760990
12,30.631600,-87.752990
9,31.234589,-88.080890
10,30.427641,-87.796011
46,31.213801,-87.962280
15,31.629578,-88.347370
0,30.564701,-87.902160
26,31.088463,-88.030070
7,30.291503,-87.561980
24,31.021335,-87.644170
0,30.471767,-87.918740
15,30.582200,-87.639360
13,30.494340,-88.269865
21,31.529488,-88.063490
12,30.831636,-88.093860
10,30.857435,-88.054140
11,30.511685,-87.468600
12,30.766350,-88.265530
10,30.540664,-87.754900
7,30.744745,-87.814860
21,31.126122,-87.803170
21,30.485351,-87.712920
5,31.373999,-87.997910
16,30.533744,-88.168650
34,31.352090,-88.208790
12,31.202048,-88.380710
31,31.381220,-88.024330
14,30.828988,-88.350790
29,30.693389,-88.044160
20,30.688457,-88.053410
18,30.681640,-88.066760
34,30.641191,-88.082220
31,30.674057,-88.102490
30,30.699539,-88.104740
16,30.690440,-88.197010
21,30.662735,-88.162550
39,30.737405,-88.082010
38,30.764938,-88.085050
40,30.753155,-88.111160
21,30.795637,-88.157700
32,30.717539,-88.096090
15,30.728488,-88.168450
12,30.586808,-88.185520
0,30.696589,-88.173652
7,30.630441,-88.153970
9,30.646415,-88.236570
32,32.429066,-87.038090
29,32.419846,-86.977830
73,32.170653,-87.362170
28,32.079894,-87.575510
7,32.088460,-87.280180
23,32.008444,-87.259110
43,31.910694,-88.031480
6,32.147166,-87.456750
26,32.495484,-87.845210
23,32.069338,-87.778930
48,32.417860,-87.627290
23,32.629096,-87.840040
6,32.454007,-87.750030
29,32.703529,-87.601770
20,32.297441,-87.788120
